date;categorie;montant_ht;tva_20pct;montant_ttc;justificatif;statut
17/08/2023;Fournitures;80,00;16,00;96,00;non;valide
25/12/2023;Deplacement;250,00;50,00;300,00;oui;valide
21/04/2022;Informatique;4632,00;926,40;5558,40;perdu;valide
16/11/2023;Fournitures;9000,99;1800,20;10801,19;oui;en attente
24/03/2022;Transport;3000,50;600,10;3600,60;photo floue;valide
22/02/2023;Telecom;9000,00;1800,00;10800,00;non;valide
14/09/2023;Informatique;1213,99;242,80;1456,79;oui;valide
04/03/2022;Fournitures;250,99;50,20;301,19;photo floue;rejete
10/10/2022;Fournitures;300,00;60,00;360,00;photo floue;valide
21/11/2022;Taxi/VTC;1200,99;240,20;1441,19;perdu;rejete
10/08/2023;Transport;500,00;100,00;600,00;oui;en attente
06/01/2022;Formation;826,00;165,20;991,20;non;valide
03/05/2022;Telecom;1657,50;331,50;1989,00;non;en attente
20/03/2022;Informatique;150,00;30,00;180,00;oui;rejete
23/05/2022;Telecom;900,99;180,20;1081,19;perdu;rejete
18/04/2022;Taxi/VTC;2000,00;400,00;2400,00;photo floue;en attente
29/01/2023;Informatique;750,00;150,00;900,00;perdu;rejete
16/07/2023;Deplacement;200,50;40,10;240,60;perdu;en attente
28/07/2022;Transport;4000,99;800,20;4801,19;perdu;valide
04/01/2023;Formation;4566,00;913,20;5479,20;photo floue;rejete
18/03/2022;Transport;7000,00;1400,00;8400,00;non;rejete
09/12/2023;Representation;50,50;10,10;60,60;oui;rejete
31/01/2023;Formation;600,99;120,20;721,19;photo floue;valide
13/11/2023;Informatique;800,00;160,00;960,00;oui;valide
01/04/2022;Representation;80,00;16,00;96,00;non;valide
22/09/2022;Formation;3282,00;656,40;3938,40;perdu;rejete
05/11/2023;Transport;950,00;190,00;1140,00;non;en attente
07/03/2023;Informatique;500,00;100,00;600,00;photo floue;valide
11/02/2022;Representation;1500,99;300,20;1801,19;oui;en attente
22/11/2022;Fournitures;4783,00;956,60;5739,60;non;valide
15/10/2022;Restaurant;2500,00;500,00;3000,00;non;valide
07/07/2022;Representation;1200,99;240,20;1441,19;perdu;en attente
03/08/2022;Representation;500,00;100,00;600,00;non;rejete
05/01/2023;Hotel;500,00;100,00;600,00;photo floue;valide
29/01/2022;Transport;1800,00;360,00;2160,00;non;en attente
16/06/2022;Representation;8500,00;1700,00;10200,00;perdu;rejete
28/03/2022;Restaurant;1000,50;200,10;1200,60;non;en attente
25/08/2023;Fournitures;7000,99;1400,20;8401,19;photo floue;valide
24/09/2022;Informatique;400,00;80,00;480,00;oui;valide
01/01/2022;Deplacement;200,99;40,20;241,19;photo floue;rejete
06/10/2022;Formation;3000,50;600,10;3600,60;non;en attente
10/07/2023;Formation;800,50;160,10;960,60;non;en attente
05/05/2023;Formation;75,50;15,10;90,60;non;valide
10/03/2022;Deplacement;800,00;160,00;960,00;oui;valide
02/09/2022;Informatique;950,00;190,00;1140,00;perdu;valide
04/08/2023;Telecom;309,50;61,90;371,40;oui;rejete
15/06/2023;Transport;2792,00;558,40;3350,40;perdu;en attente
23/11/2023;Restaurant;1000,50;200,10;1200,60;oui;rejete
01/11/2023;Fournitures;3763,00;752,60;4515,60;perdu;rejete
02/05/2022;Formation;2957,00;591,40;3548,40;photo floue;valide
14/09/2022;Representation;3109,00;621,80;3730,80;non;en attente
16/03/2022;Telecom;850,99;170,20;1021,19;perdu;valide
06/01/2023;Telecom;800,50;160,10;960,60;photo floue;valide
05/02/2023;Representation;300,99;60,20;361,19;perdu;valide
24/08/2022;Formation;650,00;130,00;780,00;photo floue;rejete
25/02/2023;Hotel;500,00;100,00;600,00;photo floue;valide
13/08/2022;Restaurant;800,00;160,00;960,00;photo floue;rejete
14/04/2022;Telecom;2500,00;500,00;3000,00;photo floue;en attente
08/07/2022;Representation;5500,00;1100,00;6600,00;photo floue;en attente
26/01/2023;Informatique;1000,00;200,00;1200,00;oui;valide
17/10/2023;Telecom;750,00;150,00;900,00;oui;rejete
13/10/2022;Restaurant;200,00;40,00;240,00;photo floue;valide
13/05/2022;Representation;900,00;180,00;1080,00;photo floue;rejete
07/02/2022;Formation;2595,99;519,20;3115,19;perdu;rejete
25/02/2023;Formation;900,00;180,00;1080,00;oui;rejete
24/12/2023;Formation;50,00;10,00;60,00;perdu;en attente
02/07/2023;Representation;90,50;18,10;108,60;oui;rejete
25/04/2023;Telecom;1000,00;200,00;1200,00;non;rejete
03/10/2023;Hotel;150,00;30,00;180,00;photo floue;valide
20/09/2023;Deplacement;250,00;50,00;300,00;non;rejete
25/11/2023;Formation;1392,00;278,40;1670,40;photo floue;en attente
11/09/2022;Transport;9500,00;1900,00;11400,00;oui;valide
30/06/2023;Restaurant;2408,00;481,60;2889,60;oui;rejete
15/09/2023;Telecom;600,00;120,00;720,00;non;rejete
04/02/2023;Hotel;700,00;140,00;840,00;perdu;en attente
23/10/2022;Deplacement;500,00;100,00;600,00;photo floue;valide
02/01/2023;Informatique;4000,99;800,20;4801,19;non;rejete
02/08/2022;Transport;950,00;190,00;1140,00;photo floue;rejete
19/07/2022;Deplacement;3695,00;739,00;4434,00;perdu;en attente
27/01/2022;Restaurant;600,00;120,00;720,00;photo floue;en attente
10/10/2023;Representation;450,00;90,00;540,00;photo floue;en attente
11/06/2023;Informatique;2000,00;400,00;2400,00;non;valide
12/06/2022;Restaurant;4058,50;811,70;4870,20;photo floue;en attente
01/05/2022;Deplacement;3000,00;600,00;3600,00;oui;en attente
12/06/2022;Hotel;300,00;60,00;360,00;perdu;rejete
27/02/2023;Telecom;1500,50;300,10;1800,60;perdu;en attente
04/08/2022;Deplacement;4000,50;800,10;4800,60;non;valide
24/06/2022;Informatique;9500,00;1900,00;11400,00;photo floue;valide
07/12/2023;Representation;550,50;110,10;660,60;perdu;rejete
10/02/2022;Taxi/VTC;1000,00;200,00;1200,00;perdu;valide
23/08/2022;Hotel;300,00;60,00;360,00;perdu;en attente
22/09/2022;Fournitures;750,50;150,10;900,60;photo floue;valide
03/12/2022;Deplacement;2615,99;523,20;3139,19;photo floue;valide
25/09/2022;Formation;1500,00;300,00;1800,00;photo floue;en attente
29/09/2022;Restaurant;2500,00;500,00;3000,00;oui;en attente
13/07/2023;Representation;450,00;90,00;540,00;oui;valide
16/08/2023;Telecom;2730,00;546,00;3276,00;perdu;en attente
18/04/2022;Restaurant;500,99;100,20;601,19;non;en attente
30/07/2023;Taxi/VTC;450,00;90,00;540,00;photo floue;en attente
27/12/2022;Taxi/VTC;300,00;60,00;360,00;photo floue;valide
16/04/2023;Representation;4713,99;942,80;5656,79;perdu;rejete
10/03/2023;Taxi/VTC;500,00;100,00;600,00;oui;valide
26/04/2022;Hotel;8500,00;1700,00;10200,00;non;rejete
02/10/2023;Transport;900,00;180,00;1080,00;non;en attente
04/03/2023;Hotel;200,00;40,00;240,00;non;valide
14/12/2023;Formation;938,00;187,60;1125,60;perdu;rejete
05/02/2022;Formation;1500,99;300,20;1801,19;perdu;en attente
05/08/2023;Hotel;75,50;15,10;90,60;perdu;valide
30/09/2023;Transport;950,00;190,00;1140,00;perdu;en attente
20/09/2022;Restaurant;250,00;50,00;300,00;non;en attente
30/07/2022;Restaurant;4644,00;928,80;5572,80;perdu;valide
05/07/2022;Fournitures;4508,00;901,60;5409,60;perdu;rejete
02/06/2023;Taxi/VTC;700,00;140,00;840,00;oui;rejete
24/08/2022;Deplacement;550,00;110,00;660,00;non;rejete
04/11/2023;Fournitures;3500,50;700,10;4200,60;oui;rejete
15/01/2022;Fournitures;4203,99;840,80;5044,79;non;rejete
18/09/2022;Restaurant;4910,50;982,10;5892,60;perdu;rejete
28/06/2023;Informatique;6000,00;1200,00;7200,00;oui;en attente
12/10/2022;Hotel;1000,00;200,00;1200,00;perdu;rejete
04/06/2023;Taxi/VTC;450,00;90,00;540,00;non;valide
16/11/2022;Informatique;90,00;18,00;108,00;non;en attente
22/02/2022;Telecom;600,00;120,00;720,00;perdu;rejete
28/04/2022;Informatique;900,00;180,00;1080,00;non;en attente
30/12/2023;Taxi/VTC;1924,99;385,00;2309,99;perdu;valide
23/07/2022;Fournitures;240,50;48,10;288,60;perdu;rejete
12/06/2023;Informatique;650,00;130,00;780,00;perdu;en attente
11/08/2023;Restaurant;3160,99;632,20;3793,19;oui;valide
08/11/2023;Hotel;9999,00;1999,80;11998,80;photo floue;valide
02/02/2022;Informatique;350,00;70,00;420,00;photo floue;en attente
03/01/2022;Informatique;950,00;190,00;1140,00;perdu;en attente
02/03/2023;Fournitures;650,00;130,00;780,00;oui;valide
21/08/2022;Informatique;2125,00;425,00;2550,00;non;valide
11/04/2023;Restaurant;600,99;120,20;721,19;photo floue;rejete
05/06/2023;Fournitures;2372,00;474,40;2846,40;photo floue;valide
09/09/2023;Taxi/VTC;1000,50;200,10;1200,60;photo floue;valide
12/07/2022;Taxi/VTC;6000,00;1200,00;7200,00;photo floue;valide
05/09/2022;Informatique;3000,00;600,00;3600,00;non;rejete
19/02/2023;Hotel;90,99;18,20;109,19;oui;valide
05/12/2023;Informatique;200,00;40,00;240,00;perdu;valide
14/03/2022;Transport;1500,00;300,00;1800,00;oui;valide
22/10/2023;Informatique;650,00;130,00;780,00;perdu;en attente
10/09/2023;Hotel;600,50;120,10;720,60;oui;valide
11/02/2023;Representation;3069,00;613,80;3682,80;oui;rejete
04/06/2023;Fournitures;800,99;160,20;961,19;oui;valide
24/11/2023;Transport;600,50;120,10;720,60;perdu;rejete
09/04/2023;Representation;800,99;160,20;961,19;non;en attente
08/04/2022;Informatique;7500,00;1500,00;9000,00;photo floue;en attente
06/08/2022;Taxi/VTC;4985,00;997,00;5982,00;photo floue;valide
06/05/2022;Transport;3000,99;600,20;3601,19;photo floue;rejete
17/02/2023;Restaurant;500,00;100,00;600,00;oui;en attente
03/11/2022;Restaurant;800,00;160,00;960,00;perdu;valide
19/12/2022;Telecom;400,00;80,00;480,00;oui;valide
13/12/2022;Transport;150,00;30,00;180,00;photo floue;valide
01/01/2023;Telecom;900,99;180,20;1081,19;photo floue;rejete
07/12/2023;Fournitures;75,99;15,20;91,19;perdu;rejete
02/07/2022;Informatique;750,00;150,00;900,00;perdu;rejete
19/03/2022;Restaurant;4500,00;900,00;5400,00;photo floue;valide
20/04/2022;Representation;200,99;40,20;241,19;oui;en attente
28/11/2022;Informatique;300,50;60,10;360,60;photo floue;valide
06/11/2022;Telecom;4915,99;983,20;5899,19;oui;rejete
17/11/2022;Fournitures;4835,00;967,00;5802,00;perdu;en attente
07/10/2022;Hotel;5000,00;1000,00;6000,00;perdu;rejete
07/07/2023;Fournitures;8500,50;1700,10;10200,60;photo floue;rejete
08/07/2022;Representation;650,99;130,20;781,19;non;en attente
04/12/2022;Formation;4350,00;870,00;5220,00;non;valide
02/03/2022;Hotel;100,50;20,10;120,60;oui;valide
06/10/2022;Informatique;3000,00;600,00;3600,00;oui;rejete
11/02/2022;Deplacement;3872,50;774,50;4647,00;non;en attente
04/08/2023;Informatique;7500,00;1500,00;9000,00;oui;valide
31/01/2022;Deplacement;120,50;24,10;144,60;photo floue;rejete
04/09/2022;Transport;950,00;190,00;1140,00;oui;en attente
24/06/2022;Restaurant;6000,00;1200,00;7200,00;oui;valide
07/03/2023;Deplacement;3000,00;600,00;3600,00;photo floue;en attente
15/06/2022;Deplacement;950,99;190,20;1141,19;perdu;valide
14/04/2023;Transport;150,00;30,00;180,00;non;en attente
11/09/2023;Hotel;100,99;20,20;121,19;perdu;valide
01/07/2022;Deplacement;700,99;140,20;841,19;photo floue;en attente
09/03/2023;Deplacement;900,00;180,00;1080,00;perdu;rejete
03/05/2023;Taxi/VTC;120,00;24,00;144,00;oui;en attente
23/11/2022;Fournitures;6000,50;1200,10;7200,60;non;en attente
20/02/2023;Representation;300,99;60,20;361,19;photo floue;valide
24/07/2023;Restaurant;150,00;30,00;180,00;non;valide
13/08/2023;Formation;430,00;86,00;516,00;perdu;rejete
15/08/2022;Transport;600,99;120,20;721,19;perdu;valide
12/12/2023;Fournitures;350,00;70,00;420,00;oui;valide
11/06/2022;Fournitures;550,00;110,00;660,00;non;valide
27/04/2023;Informatique;950,00;190,00;1140,00;perdu;rejete
05/02/2022;Hotel;800,50;160,10;960,60;perdu;valide
08/03/2022;Telecom;90,00;18,00;108,00;perdu;valide
30/12/2023;Formation;3000,99;600,20;3601,19;photo floue;rejete
13/03/2022;Informatique;450,00;90,00;540,00;non;en attente
30/06/2022;Deplacement;2500,00;500,00;3000,00;perdu;en attente
26/10/2023;Representation;800,00;160,00;960,00;oui;valide
12/01/2023;Telecom;2108,99;421,80;2530,79;oui;rejete
01/05/2023;Fournitures;1800,00;360,00;2160,00;oui;en attente
19/09/2023;Telecom;9000,50;1800,10;10800,60;non;en attente
29/12/2023;Deplacement;900,00;180,00;1080,00;non;rejete
15/05/2023;Representation;500,00;100,00;600,00;perdu;rejete
11/06/2023;Deplacement;700,00;140,00;840,00;non;valide
18/09/2023;Telecom;8500,99;1700,20;10201,19;photo floue;valide
21/10/2022;Telecom;4031,50;806,30;4837,80;non;valide
09/07/2023;Telecom;750,00;150,00;900,00;oui;rejete
18/01/2023;Hotel;2500,99;500,20;3001,19;non;valide
23/09/2023;Restaurant;650,99;130,20;781,19;photo floue;rejete
19/08/2023;Informatique;4000,00;800,00;4800,00;non;en attente
15/06/2023;Formation;800,00;160,00;960,00;non;en attente
22/11/2023;Hotel;2836,00;567,20;3403,20;non;rejete
01/12/2022;Representation;100,99;20,20;121,19;oui;valide
09/02/2023;Informatique;3500,99;700,20;4201,19;photo floue;rejete
20/02/2022;Representation;1500,50;300,10;1800,60;photo floue;valide
27/04/2022;Fournitures;1800,00;360,00;2160,00;oui;valide
07/12/2023;Fournitures;2500,00;500,00;3000,00;non;valide
26/08/2022;Transport;5000,00;1000,00;6000,00;photo floue;rejete
31/10/2023;Taxi/VTC;1000,99;200,20;1201,19;oui;en attente
21/07/2023;Informatique;7000,50;1400,10;8400,60;oui;en attente
20/05/2023;Taxi/VTC;650,00;130,00;780,00;oui;valide
16/09/2023;Representation;900,00;180,00;1080,00;perdu;rejete
24/03/2022;Restaurant;4919,50;983,90;5903,40;perdu;rejete
10/06/2022;Representation;4000,00;800,00;4800,00;oui;rejete
26/03/2023;Hotel;150,99;30,20;181,19;photo floue;rejete
21/07/2022;Hotel;950,00;190,00;1140,00;oui;valide
19/05/2023;Restaurant;2500,99;500,20;3001,19;non;valide
22/09/2022;Restaurant;800,00;160,00;960,00;perdu;valide
08/05/2023;Representation;4000,00;800,00;4800,00;non;en attente
02/06/2023;Informatique;3815,00;763,00;4578,00;photo floue;en attente
06/01/2023;Formation;650,99;130,20;781,19;non;en attente
30/12/2022;Informatique;2966,00;593,20;3559,20;perdu;valide
02/11/2022;Transport;1749,00;349,80;2098,80;oui;valide
06/10/2023;Restaurant;9999,00;1999,80;11998,80;oui;rejete
21/04/2023;Telecom;700,00;140,00;840,00;non;rejete
17/01/2023;Deplacement;800,00;160,00;960,00;photo floue;valide
31/05/2023;Taxi/VTC;9000,00;1800,00;10800,00;oui;en attente
08/04/2023;Informatique;1000,00;200,00;1200,00;non;valide
24/10/2023;Fournitures;1622,00;324,40;1946,40;perdu;valide
08/09/2022;Telecom;5000,99;1000,20;6001,19;perdu;valide
11/10/2023;Fournitures;4000,00;800,00;4800,00;perdu;en attente
02/06/2022;Fournitures;2000,00;400,00;2400,00;photo floue;rejete
12/12/2022;Informatique;800,00;160,00;960,00;perdu;rejete
12/04/2022;Fournitures;1000,00;200,00;1200,00;photo floue;valide
16/02/2022;Restaurant;90,99;18,20;109,19;photo floue;valide
20/02/2022;Representation;4000,00;800,00;4800,00;photo floue;rejete
12/10/2022;Fournitures;1953,00;390,60;2343,60;perdu;rejete
07/04/2023;Transport;150,99;30,20;181,19;perdu;rejete
15/08/2022;Transport;4000,00;800,00;4800,00;non;rejete
29/12/2023;Informatique;9000,00;1800,00;10800,00;oui;valide
08/11/2023;Representation;350,50;70,10;420,60;perdu;valide
05/07/2023;Restaurant;2620,50;524,10;3144,60;oui;rejete
28/04/2022;Hotel;700,00;140,00;840,00;perdu;en attente
03/08/2022;Formation;75,50;15,10;90,60;perdu;valide
12/11/2023;Telecom;942,00;188,40;1130,40;perdu;en attente
06/06/2022;Hotel;175,00;35,00;210,00;photo floue;en attente
11/03/2023;Fournitures;750,00;150,00;900,00;non;valide
31/01/2022;Deplacement;1556,50;311,30;1867,80;perdu;en attente
01/07/2022;Fournitures;1834,00;366,80;2200,80;perdu;en attente
29/09/2023;Telecom;6000,00;1200,00;7200,00;non;en attente
02/06/2022;Formation;80,99;16,20;97,19;perdu;rejete
16/06/2022;Hotel;3918,00;783,60;4701,60;perdu;rejete
10/07/2023;Hotel;9999,00;1999,80;11998,80;oui;valide
19/03/2023;Representation;2000,50;400,10;2400,60;photo floue;valide
25/10/2022;Restaurant;90,00;18,00;108,00;non;rejete
06/05/2022;Hotel;3455,00;691,00;4146,00;photo floue;rejete
07/02/2022;Hotel;9000,00;1800,00;10800,00;oui;rejete
22/06/2022;Hotel;2518,99;503,80;3022,79;perdu;rejete
23/02/2022;Deplacement;2500,00;500,00;3000,00;non;rejete
03/12/2022;Restaurant;3093,99;618,80;3712,79;oui;en attente
12/11/2022;Restaurant;3000,00;600,00;3600,00;oui;rejete
10/03/2023;Fournitures;300,99;60,20;361,19;perdu;valide
11/08/2023;Transport;500,99;100,20;601,19;perdu;en attente
02/03/2022;Restaurant;250,99;50,20;301,19;photo floue;en attente
21/08/2022;Deplacement;7000,00;1400,00;8400,00;photo floue;valide
01/10/2023;Restaurant;1115,00;223,00;1338,00;photo floue;valide
12/03/2023;Formation;150,50;30,10;180,60;non;en attente
09/03/2023;Restaurant;1200,99;240,20;1441,19;perdu;en attente
21/12/2022;Taxi/VTC;8000,99;1600,20;9601,19;photo floue;valide
14/10/2023;Informatique;600,99;120,20;721,19;perdu;rejete
30/01/2023;Hotel;3000,00;600,00;3600,00;photo floue;valide
22/02/2023;Restaurant;500,00;100,00;600,00;photo floue;valide
25/07/2023;Representation;700,00;140,00;840,00;perdu;en attente
07/07/2023;Hotel;1500,00;300,00;1800,00;non;rejete
20/12/2023;Taxi/VTC;750,00;150,00;900,00;non;rejete
01/07/2022;Hotel;548,50;109,70;658,20;photo floue;en attente
29/03/2022;Deplacement;5000,00;1000,00;6000,00;oui;valide
02/08/2023;Telecom;350,50;70,10;420,60;oui;en attente
31/08/2022;Representation;900,00;180,00;1080,00;non;valide
23/08/2022;Informatique;1902,99;380,60;2283,59;non;en attente
11/06/2023;Representation;2500,99;500,20;3001,19;photo floue;rejete
06/05/2023;Restaurant;100,00;20,00;120,00;perdu;en attente
27/03/2023;Hotel;550,99;110,20;661,19;oui;valide
24/10/2023;Fournitures;350,99;70,20;421,19;photo floue;valide
17/08/2022;Taxi/VTC;750,00;150,00;900,00;perdu;rejete
11/08/2022;Hotel;900,50;180,10;1080,60;photo floue;rejete
22/07/2022;Taxi/VTC;850,00;170,00;1020,00;oui;rejete
07/11/2022;Restaurant;700,99;140,20;841,19;photo floue;en attente
14/02/2022;Representation;100,99;20,20;121,19;oui;en attente
09/10/2023;Transport;350,00;70,00;420,00;perdu;en attente
27/04/2023;Representation;450,00;90,00;540,00;non;en attente
27/07/2023;Fournitures;6000,00;1200,00;7200,00;oui;rejete
20/04/2023;Hotel;4365,99;873,20;5239,19;oui;rejete
26/12/2022;Formation;4500,50;900,10;5400,60;oui;en attente
20/05/2023;Transport;850,00;170,00;1020,00;non;rejete
03/09/2023;Fournitures;2132,50;426,50;2559,00;photo floue;valide
29/09/2023;Formation;400,00;80,00;480,00;perdu;en attente
26/03/2022;Formation;5000,00;1000,00;6000,00;non;rejete
05/06/2023;Formation;3198,00;639,60;3837,60;perdu;en attente
05/12/2023;Hotel;900,00;180,00;1080,00;perdu;en attente
12/07/2022;Deplacement;750,99;150,20;901,19;oui;valide
14/11/2023;Deplacement;800,00;160,00;960,00;perdu;en attente
30/05/2023;Transport;4500,00;900,00;5400,00;perdu;valide
04/08/2023;Informatique;9999,00;1999,80;11998,80;photo floue;rejete
06/07/2022;Representation;4681,00;936,20;5617,20;non;en attente
04/05/2022;Telecom;900,00;180,00;1080,00;perdu;en attente
01/01/2023;Fournitures;9000,00;1800,00;10800,00;photo floue;en attente
17/11/2023;Informatique;3905,00;781,00;4686,00;perdu;en attente
20/03/2022;Formation;2500,50;500,10;3000,60;oui;rejete
16/09/2023;Transport;500,00;100,00;600,00;perdu;rejete
19/11/2022;Telecom;950,00;190,00;1140,00;perdu;en attente
21/01/2022;Transport;850,00;170,00;1020,00;photo floue;en attente
30/05/2022;Fournitures;300,00;60,00;360,00;non;rejete
23/09/2023;Hotel;850,00;170,00;1020,00;perdu;rejete
05/09/2022;Fournitures;650,50;130,10;780,60;perdu;valide
29/06/2023;Hotel;200,50;40,10;240,60;non;rejete
04/01/2022;Restaurant;9500,99;1900,20;11401,19;perdu;valide
21/09/2022;Restaurant;4500,00;900,00;5400,00;non;en attente
28/06/2022;Formation;2000,99;400,20;2401,19;perdu;valide
22/01/2022;Transport;1200,00;240,00;1440,00;oui;rejete
19/07/2022;Formation;2501,99;500,40;3002,39;photo floue;en attente
24/07/2022;Formation;600,00;120,00;720,00;non;en attente
01/11/2022;Restaurant;120,00;24,00;144,00;non;rejete
08/10/2023;Fournitures;4407,00;881,40;5288,40;photo floue;en attente
02/02/2023;Formation;1200,99;240,20;1441,19;non;valide
02/09/2023;Taxi/VTC;1800,99;360,20;2161,19;photo floue;rejete
10/11/2023;Telecom;2842,00;568,40;3410,40;photo floue;en attente
02/05/2023;Telecom;500,00;100,00;600,00;non;rejete
01/09/2023;Informatique;9500,00;1900,00;11400,00;photo floue;valide
03/08/2022;Taxi/VTC;1000,00;200,00;1200,00;non;valide
18/02/2023;Transport;1832,00;366,40;2198,40;oui;valide
15/12/2023;Telecom;600,50;120,10;720,60;non;valide
01/12/2022;Telecom;300,00;60,00;360,00;perdu;valide
29/03/2022;Taxi/VTC;150,00;30,00;180,00;photo floue;en attente
14/05/2022;Hotel;100,50;20,10;120,60;oui;en attente
08/11/2022;Transport;1200,50;240,10;1440,60;non;valide
16/04/2023;Deplacement;6000,00;1200,00;7200,00;oui;valide
19/09/2023;Informatique;200,00;40,00;240,00;photo floue;en attente
03/11/2022;Formation;4215,00;843,00;5058,00;perdu;en attente
03/07/2022;Fournitures;2500,00;500,00;3000,00;photo floue;en attente
12/05/2022;Transport;750,00;150,00;900,00;perdu;valide
05/03/2023;Fournitures;2000,99;400,20;2401,19;perdu;rejete
15/02/2023;Representation;800,00;160,00;960,00;oui;valide
